"REF_DATE","GEO","DGUID","Selected livestock","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1926","Saskatchewan","2016A000247","Total hens and chickens","Average number","Number","223","units","0","v62727987","9.25.3","","..","","","0"
"1926","Alberta","2016A000248","Total cattle","Number of animals","Number","223","units","0","v62727992","10.1.2","","..","","","0"
"1926","Alberta","2016A000248","Total cattle","Average number","Number","223","units","0","v62727993","10.1.3","","..","","","0"
"1926","Alberta","2016A000248","Total pigs","Number of farms reporting","Number","223","units","0","v62728012","10.8.1","","..","","","0"
"1926","Alberta","2016A000248","Total pigs","Number of animals","Number","223","units","0","v62728013","10.8.2","","..","","","0"
"1926","Alberta","2016A000248","Total pigs","Average number","Number","223","units","0","v62728014","10.8.3","","..","","","0"
"1926","Alberta","2016A000248","Total sheep","Number of farms reporting","Number","223","units","0","v62728024","10.12.1","","..","","","0"
"1926","Alberta","2016A000248","Total sheep","Number of animals","Number","223","units","0","v62728025","10.12.2","","..","","","0"
"1926","Alberta","2016A000248","Total sheep","Average number","Number","223","units","0","v62728026","10.12.3","","..","","","0"
"1926","Alberta","2016A000248","Horses and ponies","Number of farms reporting","Number","223","units","0","v62728036","10.16.1","","..","","","0"
"1926","Alberta","2016A000248","Horses and ponies","Number of animals","Number","223","units","0","v62728037","10.16.2","","..","","","0"
"1926","Alberta","2016A000248","Horses and ponies","Average number","Number","223","units","0","v62728038","10.16.3","","..","","","0"
"1926","Alberta","2016A000248","Total hens and chickens","Number of animals","Number","223","units","0","v62728064","10.25.2","","..","","","0"
"1926","Alberta","2016A000248","Total hens and chickens","Average number","Number","223","units","0","v62728065","10.25.3","","..","","","0"
"1926","British Columbia","2016A000259","Total cattle","Number of animals","Number","223","units","0","v62728070","11.1.2","","..","","","0"
"1926","British Columbia","2016A000259","Total cattle","Average number","Number","223","units","0","v62728071","11.1.3","","..","","","0"
"1926","British Columbia","2016A000259","Total pigs","Number of farms reporting","Number","223","units","0","v62728090","11.8.1","","..","","","0"
"1926","British Columbia","2016A000259","Total pigs","Number of animals","Number","223","units","0","v62728091","11.8.2","","..","","","0"
"1926","British Columbia","2016A000259","Total pigs","Average number","Number","223","units","0","v62728092","11.8.3","","..","","","0"
"1926","British Columbia","2016A000259","Total sheep","Number of farms reporting","Number","223","units","0","v62728102","11.12.1","","..","","","0"
"1926","British Columbia","2016A000259","Total sheep","Number of animals","Number","223","units","0","v62728103","11.12.2","","..","","","0"
"1926","British Columbia","2016A000259","Total sheep","Average number","Number","223","units","0","v62728104","11.12.3","","..","","","0"
"1926","British Columbia","2016A000259","Horses and ponies","Number of farms reporting","Number","223","units","0","v62728114","11.16.1","","..","","","0"
"1926","British Columbia","2016A000259","Horses and ponies","Number of animals","Number","223","units","0","v62728115","11.16.2","","..","","","0"
"1926","British Columbia","2016A000259","Horses and ponies","Average number","Number","223","units","0","v62728116","11.16.3","","..","","","0"
"1926","British Columbia","2016A000259","Total hens and chickens","Number of animals","Number","223","units","0","v62728142","11.25.2","","..","","","0"
"1926","British Columbia","2016A000259","Total hens and chickens","Average number","Number","223","units","0","v62728143","11.25.3","","..","","","0"
"1931","Canada","2016A000011124","Total cattle","Number of animals","Number","223","units","0","v62727290","1.1.2","7973031","","","","0"
"1931","Canada","2016A000011124","Total cattle","Average number","Number","223","units","0","v62727291","1.1.3","","..","","","0"
"1931","Canada","2016A000011124","Total pigs","Number of farms reporting","Number","223","units","0","v62727310","1.8.1","437837","","","","0"
"1931","Canada","2016A000011124","Total pigs","Number of animals","Number","223","units","0","v62727311","1.8.2","4699831","","","","0"
"1931","Canada","2016A000011124","Total pigs","Average number","Number","223","units","0","v62727312","1.8.3","11","","","","0"
"1931","Canada","2016A000011124","Total sheep","Number of farms reporting","Number","223","units","0","v62727322","1.12.1","130084","","","","0"
"1931","Canada","2016A000011124","Total sheep","Number of animals","Number","223","units","0","v62727323","1.12.2","3627116","","","","0"
"1931","Canada","2016A000011124","Total sheep","Average number","Number","223","units","0","v62727324","1.12.3","28","","","","0"
"1931","Canada","2016A000011124","Horses and ponies","Number of farms reporting","Number","223","units","0","v62727334","1.16.1","582089","","","","0"
"1931","Canada","2016A000011124","Horses and ponies","Number of animals","Number","223","units","0","v62727335","1.16.2","3113909","","","","0"
"1931","Canada","2016A000011124","Horses and ponies","Average number","Number","223","units","0","v62727336","1.16.3","5","","","","0"
"1931","Canada","2016A000011124","Total hens and chickens","Number of animals","Number","223","units","0","v62727362","1.25.2","61277229","","","","0"
"1931","Canada","2016A000011124","Total hens and chickens","Average number","Number","223","units","0","v62727363","1.25.3","","..","","","0"
"1931","Prince Edward Island","2016A000211","Total cattle","Number of animals","Number","223","units","0","v62727446","3.1.2","100487","","","","0"
"1931","Prince Edward Island","2016A000211","Total cattle","Average number","Number","223","units","0","v62727447","3.1.3","","..","","","0"
"1931","Prince Edward Island","2016A000211","Total pigs","Number of farms reporting","Number","223","units","0","v62727466","3.8.1","8416","","","","0"
"1931","Prince Edward Island","2016A000211","Total pigs","Number of animals","Number","223","units","0","v62727467","3.8.2","40586","","","","0"
"1931","Prince Edward Island","2016A000211","Total pigs","Average number","Number","223","units","0","v62727468","3.8.3","5","","","","0"
"1931","Prince Edward Island","2016A000211","Total sheep","Number of farms reporting","Number","223","units","0","v62727478","3.12.1","4726","","","","0"
"1931","Prince Edward Island","2016A000211","Total sheep","Number of animals","Number","223","units","0","v62727479","3.12.2","78478","","","","0"
"1931","Prince Edward Island","2016A000211","Total sheep","Average number","Number","223","units","0","v62727480","3.12.3","17","","","","0"
"1931","Prince Edward Island","2016A000211","Horses and ponies","Number of farms reporting","Number","223","units","0","v62727490","3.16.1","10825","","","","0"
"1931","Prince Edward Island","2016A000211","Horses and ponies","Number of animals","Number","223","units","0","v62727491","3.16.2","29956","","","","0"
"1931","Prince Edward Island","2016A000211","Horses and ponies","Average number","Number","223","units","0","v62727492","3.16.3","3","","","","0"
"1931","Prince Edward Island","2016A000211","Total hens and chickens","Number of animals","Number","223","units","0","v62727518","3.25.2","873949","","","","0"
"1931","Prince Edward Island","2016A000211","Total hens and chickens","Average number","Number","223","units","0","v62727519","3.25.3","","..","","","0"
"1931","Nova Scotia","2016A000212","Total cattle","Number of animals","Number","223","units","0","v62727524","4.1.2","221001","","","","0"
"1931","Nova Scotia","2016A000212","Total cattle","Average number","Number","223","units","0","v62727525","4.1.3","","..","","","0"
"1931","Nova Scotia","2016A000212","Total pigs","Number of farms reporting","Number","223","units","0","v62727544","4.8.1","20383","","","","0"
"1931","Nova Scotia","2016A000212","Total pigs","Number of animals","Number","223","units","0","v62727545","4.8.2","43865","","","","0"
"1931","Nova Scotia","2016A000212","Total pigs","Average number","Number","223","units","0","v62727546","4.8.3","2","","","","0"
"1931","Nova Scotia","2016A000212","Total sheep","Number of farms reporting","Number","223","units","0","v62727556","4.12.1","9723","","","","0"
"1931","Nova Scotia","2016A000212","Total sheep","Number of animals","Number","223","units","0","v62727557","4.12.2","196344","","","","0"
"1931","Nova Scotia","2016A000212","Total sheep","Average number","Number","223","units","0","v62727558","4.12.3","20","","","","0"
"1931","Nova Scotia","2016A000212","Horses and ponies","Number of farms reporting","Number","223","units","0","v62727568","4.16.1","23821","","","","0"
"1931","Nova Scotia","2016A000212","Horses and ponies","Number of animals","Number","223","units","0","v62727569","4.16.2","43074","","","","0"
"1931","Nova Scotia","2016A000212","Horses and ponies","Average number","Number","223","units","0","v62727570","4.16.3","2","","","","0"
"1931","Nova Scotia","2016A000212","Total hens and chickens","Number of animals","Number","223","units","0","v62727596","4.25.2","1244718","","","","0"
"1931","Nova Scotia","2016A000212","Total hens and chickens","Average number","Number","223","units","0","v62727597","4.25.3","","..","","","0"
"1931","New Brunswick","2016A000213","Total cattle","Number of animals","Number","223","units","0","v62727602","5.1.2","213450","","","","0"
"1931","New Brunswick","2016A000213","Total cattle","Average number","Number","223","units","0","v62727603","5.1.3","","..","","","0"
"1931","New Brunswick","2016A000213","Total pigs","Number of farms reporting","Number","223","units","0","v62727622","5.8.1","22606","","","","0"
"1931","New Brunswick","2016A000213","Total pigs","Number of animals","Number","223","units","0","v62727623","5.8.2","85012","","","","0"
"1931","New Brunswick","2016A000213","Total pigs","Average number","Number","223","units","0","v62727624","5.8.3","4","","","","0"
"1931","New Brunswick","2016A000213","Total sheep","Number of farms reporting","Number","223","units","0","v62727634","5.12.1","9725","","","","0"
"1931","New Brunswick","2016A000213","Total sheep","Number of animals","Number","223","units","0","v62727635","5.12.2","143677","","","","0"
"1931","New Brunswick","2016A000213","Total sheep","Average number","Number","223","units","0","v62727636","5.12.3","15","","","","0"
"1931","New Brunswick","2016A000213","Horses and ponies","Number of farms reporting","Number","223","units","0","v62727646","5.16.1","25402","","","","0"
"1931","New Brunswick","2016A000213","Horses and ponies","Number of animals","Number","223","units","0","v62727647","5.16.2","51157","","","","0"
"1931","New Brunswick","2016A000213","Horses and ponies","Average number","Number","223","units","0","v62727648","5.16.3","2","","","","0"
"1931","New Brunswick","2016A000213","Total hens and chickens","Number of animals","Number","223","units","0","v62727674","5.25.2","1281671","","","","0"
"1931","New Brunswick","2016A000213","Total hens and chickens","Average number","Number","223","units","0","v62727675","5.25.3","","..","","","0"
"1931","Quebec","2016A000224","Total cattle","Number of animals","Number","223","units","0","v62727680","6.1.2","1707449","","","","0"
"1931","Quebec","2016A000224","Total cattle","Average number","Number","223","units","0","v62727681","6.1.3","","..","","","0"
"1931","Quebec","2016A000224","Total pigs","Number of farms reporting","Number","223","units","0","v62727700","6.8.1","96805","","","","0"
"1931","Quebec","2016A000224","Total pigs","Number of animals","Number","223","units","0","v62727701","6.8.2","728210","","","","0"
"1931","Quebec","2016A000224","Total pigs","Average number","Number","223","units","0","v62727702","6.8.3","8","","","","0"
"1931","Quebec","2016A000224","Total sheep","Number of farms reporting","Number","223","units","0","v62727712","6.12.1","51537","","","","0"
"1931","Quebec","2016A000224","Total sheep","Number of animals","Number","223","units","0","v62727713","6.12.2","733684","","","","0"
"1931","Quebec","2016A000224","Total sheep","Average number","Number","223","units","0","v62727714","6.12.3","14","","","","0"
"1931","Quebec","2016A000224","Horses and ponies","Number of farms reporting","Number","223","units","0","v62727724","6.16.1","114351","","","","0"
