"REF_DATE","GEO","DGUID","Estimates","Livestock","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1990","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","35.7","","","","1"
"1990","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","14682.9","","","","1"
"1990","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","500.9","","","","1"
"1990","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","76.5","","","","1"
"1990","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","33300","","","","0"
"1990","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","367","","","","0"
"1990","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","19.6","","","","1"
"1991","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","15387.8","","","","1"
"1991","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","518.9","","","","1"
"1991","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","1065.9","","","","1"
"1991","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","22.6","","","","1"
"1991","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","14323.1","","","","1"
"1991","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","524.4","","","","1"
"1991","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","14203.3","","","","1"
"1991","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","401.8","","","","1"
"1991","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","119.8","","","","1"
"1991","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","122.6","","","","1"
"1991","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","1.2","","","","1"
"1991","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","28.1","","","","1"
"1991","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","14323.1","","","","1"
"1991","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","547.0","","","","1"
"1991","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","76.5","","","","1"
"1991","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","32484","","","","0"
"1991","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","404","","","","0"
"1991","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","19.9","","","","1"
"1992","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","16139.0","","","","1"
"1992","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","577.5","","","","1"
"1992","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","671.9","","","","1"
"1992","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","27.5","","","","1"
"1992","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","15468.3","","","","1"
"1992","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","563.9","","","","1"
"1992","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","15359.0","","","","1"
"1992","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","405.9","","","","1"
"1992","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","109.3","","","","1"
"1992","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","158.0","","","","1"
"1992","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","1.2","","","","1"
"1992","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","13.9","","","","1"
"1992","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","15468.3","","","","1"
"1992","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","591.4","","","","1"
"1992","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","78.1","","","","1"
"1992","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","35082","","","","0"
"1992","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","435","","","","0"
"1992","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","20.0","","","","1"
"1993","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","16040.0","","","","1"
"1993","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","540.4","","","","1"
"1993","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","838.9","","","","1"
"1993","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","27.6","","","","1"
"1993","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","15202.5","","","","1"
"1993","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","525.3","","","","1"
"1993","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","15082.7","","","","1"
"1993","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","385.2","","","","1"
"1993","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","119.8","","","","1"
"1993","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","140.1","","","","1"
"1993","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","1.4","","","","1"
"1993","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","12.5","","","","1"
"1993","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","15202.5","","","","1"
"1993","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","552.9","","","","1"
"1993","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","78.6","","","","1"
"1993","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","34479","","","","0"
"1993","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","405","","","","0"
"1993","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","20.6","","","","1"
"1994","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","16386.6","","","","1"
"1994","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","524.1","","","","1"
"1994","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","915.4","","","","1"
"1994","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","28.5","","","","1"
"1994","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","15475.7","","","","1"
"1994","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","515.2","","","","1"
"1994","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","15360.0","","","","1"
"1994","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","378.8","","","","1"
"1994","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","115.7","","","","1"
"1994","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","136.4","","","","1"
"1994","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","4.5","","","","1"
"1994","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","19.6","","","","1"
"1994","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","15475.7","","","","1"
"1994","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","543.7","","","","1"
"1994","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","79.4","","","","1"
"1994","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","56157","","","","0"
"1994","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","397","","","","0"
"1994","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","20.4","","","","1"
"1995","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","17515.6","","","","1"
"1995","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","513.9","","","","1"
"1995","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","1747.5","","","","1"
"1995","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","39.0","","","","1"
"1995","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","15771.2","","","","1"
"1995","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","500.0","","","","1"
"1995","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","15658.4","","","","1"
"1995","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","363.4","","","","1"
"1995","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","112.8","","","","1"
"1995","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","136.6","","","","1"
"1995","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","3.1","","","","1"
"1995","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","25.1","","","","1"
"1995","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","15771.2","","","","1"
"1995","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","539.0","","","","1"
